TIME_FIELD,QUANTITY,STORE_SALES,FAM_SALES,TEMPERATURE,HUMIDITY_MAX_PERCENT,Margin_Unitaire,Unit_price,day,week_day,week,month
2017-10-21,333.0,2086801.84000001,2187.65000001,23.0,82.0,0.3906369369369369,2.40000000003003,21.0,5.0,42.0,10.0
2017-10-22,67.0,436128.90000001,422.28,23.0,77.0,0.39063686597014924,2.4000000001492534,22.0,6.0,42.0,10.0
2017-10-23,300.0,1361890.56000001,1612.78,21.0,80.0,0.39063683336666666,2.4,23.0,0.0,43.0,10.0
2017-10-24,260.0,1346602.05000001,1672.44000001,19.0,87.0,0.3906367307692308,2.4,24.0,1.0,43.0,10.0
2017-10-25,319.0,1367352.18,1741.45000001,21.0,87.0,0.3906366771473354,2.400000000031348,25.0,2.0,43.0,10.0
2017-10-26,294.0,1439073.06000001,1708.55,21.0,85.0,0.3906369047619047,2.4000000000340136,26.0,3.0,43.0,10.0
2017-10-27,395.0,1966386.80000001,2188.92000001,22.0,86.0,0.3906366835443038,2.4,27.0,4.0,43.0,10.0
2017-10-28,478.0,2364988.70000001,2784.49,20.0,83.0,0.39063686192468616,2.4000000000209205,28.0,5.0,43.0,10.0
2017-10-29,114.0,500610.86,639.38,23.0,81.0,0.3906367544736841,2.400000000087719,29.0,6.0,43.0,10.0
2017-10-30,327.0,1677909.42,1945.28,20.0,84.0,0.39063685018348626,2.4,30.0,0.0,44.0,10.0
2017-10-31,311.0,2073488.34000001,1899.24000001,20.0,84.0,0.3906368167524116,2.4,31.0,1.0,44.0,10.0
2017-11-01,212.0,1149192.12000001,1224.1,19.0,85.0,0.3906366981132075,2.4000000000471697,1.0,2.0,44.0,11.0
2017-11-02,293.0,1553241.21,1869.20000001,20.0,80.0,0.39063679187713307,2.40000000003413,2.0,3.0,44.0,11.0
2017-11-03,381.0,2104025.89000001,2256.42000001,20.0,83.0,0.3906368504461942,2.4,3.0,4.0,44.0,11.0
2017-11-04,449.0,2625477.79000001,2956.29,19.0,85.0,0.3906367483518931,2.4,4.0,5.0,44.0,11.0
2017-11-05,54.0,497043.99,468.38,20.0,76.0,0.390636852037037,2.4,5.0,6.0,44.0,11.0
2017-11-06,309.0,1587515.02000001,1777.78,20.0,77.0,0.39063673145631067,2.4000000000323625,6.0,0.0,45.0,11.0
2017-11-07,534.0,1997523.64,2467.25,21.0,83.0,0.39063676031835204,2.4,7.0,1.0,45.0,11.0
2017-11-08,469.0,1846921.23,2252.0,21.0,87.0,0.39063684434968016,2.4,8.0,2.0,45.0,11.0
2017-11-09,344.0,1765302.47,1901.57,22.0,91.0,0.39063677331395347,2.40000000002907,9.0,3.0,45.0,11.0
2017-11-10,426.0,2540104.38,2531.03000001,22.0,92.0,0.3906367605868544,2.4,10.0,4.0,45.0,11.0
2017-11-11,408.0,2568324.98,2509.30000001,21.0,90.0,0.3906370343382353,2.40000000002451,11.0,5.0,45.0,11.0
2017-11-12,61.0,541312.53000001,532.82000001,22.0,89.0,0.3906368852459016,2.4000000001639346,12.0,6.0,45.0,11.0
2017-11-13,334.0,1750407.03000001,1928.82,21.0,93.0,0.39063685628742517,2.4000000000299404,13.0,0.0,46.0,11.0
2017-11-14,344.0,1762991.78000001,1961.46000001,21.0,89.0,0.39063680238372095,2.40000000002907,14.0,1.0,46.0,11.0
2017-11-15,306.0,1795750.23,1776.49000001,20.0,89.0,0.39063676473856207,2.4,15.0,2.0,46.0,11.0
2017-11-16,289.0,1686684.15,1808.20000001,22.0,90.0,0.39563664366782003,2.400000000034602,16.0,3.0,46.0,11.0
2017-11-17,265.0,2233112.92,1895.74000001,22.0,88.0,0.395636754754717,2.4,17.0,4.0,46.0,11.0
2017-11-18,391.0,2654823.22000001,2593.08,22.0,89.0,0.3956367775191816,2.4,18.0,5.0,46.0,11.0
2017-11-19,72.0,511518.23,522.11000001,22.0,88.0,0.3956368056944444,2.400000000138889,19.0,6.0,46.0,11.0
2017-11-20,315.0,1640968.31000001,1596.18000001,23.0,84.0,0.3956368254603175,2.4,20.0,0.0,47.0,11.0
2017-11-21,262.0,1642964.97,1569.66000001,22.0,86.0,0.3956368320992366,2.4,21.0,1.0,47.0,11.0
2017-11-22,272.0,1678788.68,1751.93000001,21.0,90.0,0.3956368015441176,2.4,22.0,2.0,47.0,11.0
2017-11-23,277.0,1581384.9,1552.91000001,20.0,87.0,0.3956370397833935,2.4,23.0,3.0,47.0,11.0
2017-11-24,301.0,2225739.80011001,2023.27,19.0,87.0,0.3956369435215947,2.4,24.0,4.0,47.0,11.0
2017-11-25,446.0,2716263.81000001,2612.52,22.0,88.0,0.3956368385874439,2.4000000000224215,25.0,5.0,47.0,11.0
2017-11-26,73.0,512098.22,449.59,21.0,88.0,0.39563726041095887,2.4,26.0,6.0,47.0,11.0
2017-11-27,291.0,1703059.23,1724.75,21.0,88.0,0.3956369072508591,2.4,27.0,0.0,48.0,11.0
2017-11-28,273.0,1836332.55000001,1736.86,21.0,89.0,0.3956369231135531,2.40000000003663,28.0,1.0,48.0,11.0
2017-11-29,307.0,1968051.57000001,1822.09,22.0,86.0,0.39563697071661236,2.4,29.0,2.0,48.0,11.0
2017-11-30,315.0,1999032.68,1642.62,22.0,86.0,0.39563701590476186,2.4,30.0,3.0,48.0,11.0
2017-12-01,246.0,2697169.74000001,1895.31,22.0,85.0,0.39563703260162597,2.4,1.0,4.0,48.0,12.0
2017-12-02,346.0,3166327.31997001,2499.02,24.0,86.0,0.39763693644508674,2.4,2.0,5.0,48.0,12.0
2017-12-03,53.0,606225.37,456.46,24.0,82.0,0.39463660396226413,2.400000000188679,3.0,6.0,48.0,12.0
2017-12-04,294.0,1811062.82000001,1691.73000001,23.0,84.0,0.3946368027210884,2.4000000000340136,4.0,0.0,49.0,12.0
2017-12-05,343.0,2136283.86,2022.82,23.0,82.0,0.39463690962099124,2.400000000029155,5.0,1.0,49.0,12.0
2017-12-06,381.0,2488138.14000001,2026.06,22.0,85.0,0.39463685041994745,2.4,6.0,2.0,49.0,12.0
2017-12-07,336.0,2309396.79000001,1950.62,21.0,89.0,0.3946368155357143,2.4,7.0,3.0,49.0,12.0
2017-12-08,350.0,2681569.16000001,2087.96000001,22.0,85.0,0.3946369143142857,2.4,8.0,4.0,49.0,12.0
2017-12-09,375.0,3132950.82,2542.39,21.0,84.0,0.3946369333333333,2.4,9.0,5.0,49.0,12.0
2017-12-10,72.0,625574.25,515.47000001,21.0,84.0,0.3946366668055556,2.400000000138889,10.0,6.0,49.0,12.0
2017-12-11,285.0,2065251.11000001,1718.76,22.0,87.0,0.39463673684210526,2.4,11.0,0.0,50.0,12.0
2017-12-12,286.0,2199176.27000001,1787.98000001,22.0,84.0,0.3946368531818182,2.4,12.0,1.0,50.0,12.0
2017-12-13,261.0,2237461.3,1620.88000001,24.0,87.0,0.3946369349425287,2.4,13.0,2.0,50.0,12.0
2017-12-14,251.0,2288868.76,1433.42000001,23.0,87.0,0.39463709167330674,2.4,14.0,3.0,50.0,12.0
2017-12-15,227.0,2655544.70000001,1660.40000001,23.0,86.0,0.3946370485022026,2.4,15.0,4.0,50.0,12.0
2017-12-16,270.0,3296446.9,2054.18,23.0,83.0,0.39463696303703705,2.4,16.0,5.0,50.0,12.0
2017-12-17,59.0,718586.64000001,506.61000001,23.0,83.0,0.39463728847457624,2.4,17.0,6.0,50.0,12.0
2017-12-18,256.0,2529674.89000001,1690.77,24.0,85.0,0.3946371094140625,2.4,18.0,0.0,51.0,12.0
2017-12-19,233.0,3037361.54000001,1524.32,23.0,80.0,0.3946370816309013,2.4000000000429185,19.0,1.0,51.0,12.0
2017-12-20,162.0,2772331.28,1318.5,22.0,79.0,0.3946370988271605,2.4000000000617283,20.0,2.0,51.0,12.0
2017-12-21,258.0,3168138.54000001,1709.78,22.0,76.0,0.3946369767829457,2.40000000003876,21.0,3.0,51.0,12.0
2017-12-22,287.0,4101524.20000001,1840.74000001,23.0,75.0,0.3946369687108014,2.4,22.0,4.0,51.0,12.0
2017-12-23,313.0,5117414.96,2028.93000001,23.0,77.0,0.39463699686900955,2.400000000031949,23.0,5.0,51.0,12.0
2017-12-24,143.0,2799693.87000001,904.68,23.0,80.0,0.39463699307692307,2.4,24.0,6.0,51.0,12.0
2017-12-26,265.0,2078589.15,1756.66000001,23.0,85.0,0.3946367925283019,2.4,26.0,1.0,52.0,12.0
2017-12-27,232.0,2067899.60000001,1560.36,23.0,87.0,0.3946368965948276,2.4,27.0,2.0,52.0,12.0
2017-12-28,270.0,2306583.65,1678.09,23.0,84.0,0.39463696299999995,2.4,28.0,3.0,52.0,12.0
2017-12-29,319.0,2983854.5,2130.64,23.0,87.0,0.3946371159874608,2.400000000031348,29.0,4.0,52.0,12.0
2017-12-30,334.0,3777322.95000001,2298.90000001,22.0,89.0,0.3946369161976048,2.4000000000299404,30.0,5.0,52.0,12.0
2017-12-31,149.0,2291041.69,984.89,23.0,88.0,0.39463718127516784,2.400000000067114,31.0,6.0,52.0,12.0
2018-01-02,296.0,1646256.95,1801.59,25.0,90.0,0.39463682439189185,2.4,2.0,1.0,1.0,1.0
2018-01-03,284.0,1706708.29000001,1804.69000001,23.0,93.0,0.39463693665492955,2.4000000000352113,3.0,2.0,1.0,1.0
2018-01-04,381.0,1777285.07000001,2095.33,22.0,91.0,0.39463692916010495,2.4,4.0,3.0,1.0,1.0
2018-01-05,378.0,2183592.56000001,2356.54,22.0,95.0,0.3946369312433862,2.400000000026455,5.0,4.0,1.0,1.0
2018-01-06,647.0,2908278.10000001,3392.82000001,22.0,93.0,0.39463686247295204,2.4,6.0,5.0,1.0,1.0
2018-01-07,98.0,501023.85,517.08000001,22.0,93.0,0.39463683683673473,2.4,7.0,6.0,1.0,1.0
2018-01-08,507.0,2109792.4,2821.12,23.0,93.0,0.3946368047731756,2.4,8.0,0.0,2.0,1.0
2018-01-09,460.0,1984691.67,2611.96000001,24.0,91.0,0.3946367391521739,2.4,9.0,1.0,2.0,1.0
2018-01-10,451.0,1865909.98,2505.01000001,24.0,90.0,0.3946368293126386,2.400000000022173,10.0,2.0,2.0,1.0
2018-01-11,362.0,1736957.98,2164.0,25.0,87.0,0.3946368508839779,2.4,11.0,3.0,2.0,1.0
2018-01-12,420.0,2270340.07,2844.46000001,23.0,88.0,0.3946369047857142,2.4,12.0,4.0,2.0,1.0
2018-01-13,529.0,2678949.62000001,3704.45,23.0,89.0,0.39463684313799624,2.4,13.0,5.0,2.0,1.0
2018-01-14,181.0,632783.19,1152.94000001,25.0,85.0,0.39463668508287286,2.4,14.0,6.0,2.0,1.0
2018-01-15,1153.0,3037093.49000001,7811.08,23.0,86.0,0.39463669557675624,2.4,15.0,0.0,3.0,1.0
2018-01-16,1173.0,2545653.38,6816.95,23.0,83.0,0.3946367178346121,2.4,16.0,1.0,3.0,1.0
2018-01-17,452.0,1411452.02000001,2435.93,22.0,90.0,0.39463681415929197,2.4,17.0,2.0,3.0,1.0
2018-01-18,149.0,546970.62,744.55,23.0,94.0,0.39463691275167784,2.400000000067114,18.0,3.0,3.0,1.0
2018-01-19,285.0,1456772.09000001,1650.52,23.0,92.0,0.39263694740350874,2.4,19.0,4.0,3.0,1.0
2018-01-20,442.0,2295187.71,2735.24,23.0,89.0,0.3926368778280543,2.4,20.0,5.0,3.0,1.0
2018-01-21,79.0,452720.75,486.56000001,24.0,87.0,0.39263683544303796,2.4,21.0,6.0,3.0,1.0
2018-01-22,376.0,1760580.91,2009.05,23.0,89.0,0.392636835106383,2.4,22.0,0.0,4.0,1.0
2018-01-23,450.0,1757016.48,2074.57000001,24.0,89.0,0.3926367333555556,2.4,23.0,1.0,4.0,1.0
2018-01-24,356.0,1623737.32000001,1825.12,24.0,88.0,0.39263693823033713,2.4,24.0,2.0,4.0,1.0
2018-01-25,372.0,1547436.66,1803.40000001,24.0,88.0,0.392636827983871,2.4,25.0,3.0,4.0,1.0
2018-01-26,461.0,2143855.68000001,2397.46000001,24.0,89.0,0.39063681130151845,2.400000000021692,26.0,4.0,4.0,1.0
2018-01-27,614.0,2623023.04000001,3230.83,24.0,87.0,0.530636872980456,2.4,27.0,5.0,4.0,1.0
2018-01-28,144.0,512736.85,713.03,23.0,86.0,0.5836367361805556,2.4000000000694444,28.0,6.0,4.0,1.0
2018-01-29,374.0,1540117.69,1935.59,24.0,88.0,0.5836368182352941,2.400000000026738,29.0,0.0,5.0,1.0
2018-01-30,392.0,1661317.67,2053.82000001,24.0,85.0,0.5836368112499999,2.4,30.0,1.0,5.0,1.0
2018-01-31,333.0,1684738.66,1820.91000001,25.0,85.0,0.5836368468468468,2.40000000003003,31.0,2.0,5.0,1.0
2018-02-01,361.0,1576027.56000001,1869.18000001,25.0,79.0,0.5836368421606648,2.4,1.0,3.0,5.0,2.0
2018-02-02,429.0,2143055.67,2252.08,24.0,88.0,0.55163675993007,2.4,2.0,4.0,5.0,2.0
2018-02-03,504.0,2740791.33000001,2987.86000001,24.0,84.0,0.5516368849206349,2.4,3.0,5.0,5.0,2.0
2018-02-04,96.0,574431.30000001,573.92,24.0,81.0,0.5516370833333334,2.400000000104167,4.0,6.0,5.0,2.0
2018-02-05,364.0,1696724.02000001,1931.19000001,22.0,91.0,0.5516368406868132,2.4000000000274726,5.0,0.0,6.0,2.0
2018-02-06,550.0,2079184.30000001,2391.23000001,23.0,81.0,0.5516368363818182,2.4,6.0,1.0,6.0,2.0
2018-02-07,454.0,1935542.60000001,2171.66,22.0,91.0,0.5516368722687225,2.4,7.0,2.0,6.0,2.0
2018-02-08,367.0,1733844.69,1853.55,23.0,85.0,0.5516369754768392,2.4,8.0,3.0,6.0,2.0
2018-02-09,377.0,2218016.74000001,2316.25,23.0,86.0,0.4826368965782493,2.4,9.0,4.0,6.0,2.0
2018-02-10,495.0,2742799.55,3065.54,24.0,87.0,0.4826367878989899,2.4,10.0,5.0,6.0,2.0
2018-02-11,96.0,521365.22,532.19000001,25.0,85.0,0.4826365625,2.400000000104167,11.0,6.0,6.0,2.0
2018-02-12,324.0,1580022.21,1852.43000001,25.0,86.0,0.482636790154321,2.400000000030864,12.0,0.0,7.0,2.0
2018-02-13,341.0,1571466.37000001,1989.91000001,26.0,83.0,0.482636803548387,2.4,13.0,1.0,7.0,2.0
2018-02-14,353.0,1677804.14,1724.26,26.0,80.0,0.48263699719546743,2.400000000028329,14.0,2.0,7.0,2.0
2018-02-15,307.0,1407175.43,1640.01,24.0,80.0,0.48263693811074915,2.4,15.0,3.0,7.0,2.0
2018-02-16,332.0,2069454.46,2047.94000001,24.0,86.0,0.4826369879518072,2.4,16.0,4.0,7.0,2.0
2018-02-17,422.0,2493072.09,2694.71000001,25.0,86.0,0.48263684834123216,2.4,17.0,5.0,7.0,2.0
2018-02-18,80.0,479410.69000001,518.41,24.0,87.0,0.482636875125,2.4,18.0,6.0,7.0,2.0
2018-02-19,298.0,1381150.17,1821.95000001,24.0,87.0,0.4826367449999999,2.400000000033557,19.0,0.0,8.0,2.0
2018-02-20,377.0,1479832.65,2112.80000001,23.0,85.0,0.48263692310344825,2.4,20.0,1.0,8.0,2.0
2018-02-21,334.0,1512480.82000001,2250.65000001,24.0,80.0,0.48263679640718565,2.4000000000299404,21.0,2.0,8.0,2.0
2018-02-22,325.0,1429245.57000001,1910.97000001,24.0,84.0,0.48263701544615384,2.4,22.0,3.0,8.0,2.0
2018-02-23,265.0,1829583.13,1977.25,24.0,85.0,0.4826370566037736,2.4,23.0,4.0,8.0,2.0
2018-02-24,417.0,2327026.21,2981.95,25.0,87.0,0.4826368345563549,2.4,24.0,5.0,8.0,2.0
2018-02-25,91.0,453559.84000001,594.83000001,24.0,87.0,0.4826368134065934,2.4000000001098902,25.0,6.0,8.0,2.0
2018-02-26,324.0,1375804.7,1862.04,24.0,88.0,0.48263675932098765,2.400000000030864,26.0,0.0,9.0,2.0
2018-02-27,341.0,1489134.18,2112.57000001,24.0,88.0,0.482637008856305,2.4,27.0,1.0,9.0,2.0
2018-02-28,358.0,1600378.15,2130.53000001,24.0,87.0,0.48263689946927374,2.400000000027933,28.0,2.0,9.0,2.0
2018-03-01,333.0,1573762.64,2083.18,24.0,87.0,0.482636936996997,2.40000000003003,1.0,3.0,9.0,3.0
2018-03-02,495.0,2378377.5,3213.6,24.0,86.0,0.48263680810101006,2.4,2.0,4.0,9.0,3.0
2018-03-03,701.0,3014987.79000001,4428.72000001,24.0,85.0,0.48263686164051356,2.4000000000142654,3.0,5.0,9.0,3.0
2018-03-04,151.0,510838.6,863.97000001,22.0,92.0,0.4826368875496689,2.4,4.0,6.0,9.0,3.0
2018-03-05,435.0,1537996.80000001,2241.91,23.0,94.0,0.4826368505977011,2.4,5.0,0.0,10.0,3.0
2018-03-06,695.0,2131958.01,3390.61000001,23.0,91.0,0.4826367338273381,2.4,6.0,1.0,10.0,3.0
2018-03-07,585.0,1946670.37000001,2885.27,24.0,84.0,0.4826368718290598,2.4,7.0,2.0,10.0,3.0
2018-03-08,553.0,1946073.5,2727.66,25.0,80.0,0.48263690779385165,2.4000000000180832,8.0,3.0,10.0,3.0
2018-03-09,423.0,2226688.38,2641.88000001,23.0,86.0,0.4826369030969267,2.400000000023641,9.0,4.0,10.0,3.0
2018-03-10,561.0,2865000.07,3590.1,22.0,82.0,0.4826368093048129,2.400000000017825,10.0,5.0,10.0,3.0
2018-03-11,89.0,534960.12,616.35000001,24.0,91.0,0.48263685415730334,2.4,11.0,6.0,10.0,3.0
2018-03-12,399.0,1814327.4,2433.94000001,24.0,88.0,0.4826368922556391,2.4000000000250625,12.0,0.0,11.0,3.0
2018-03-13,453.0,1743916.48,2332.35,24.0,85.0,0.48263679911699775,2.400000000022075,13.0,1.0,11.0,3.0
2018-03-14,417.0,1636164.82000001,2302.40000001,23.0,89.0,0.48263685851318944,2.4,14.0,2.0,11.0,3.0
2018-03-15,346.0,1663948.79000001,2139.71000001,23.0,89.0,0.48263687861271676,2.4,15.0,3.0,11.0,3.0
2018-03-16,346.0,2071389.95,2302.94000001,22.0,90.0,0.4826369942485549,2.4,16.0,4.0,11.0,3.0
2018-03-17,401.0,2433432.08000001,2731.1,22.0,91.0,0.48263685785536153,2.4,17.0,5.0,11.0,3.0
2018-03-18,76.0,487097.35,601.14,24.0,89.0,0.48263684210526314,2.400000000131579,18.0,6.0,11.0,3.0
2018-03-19,345.0,1496744.53000001,1895.82,24.0,94.0,0.4826368406086956,2.4,19.0,0.0,12.0,3.0
2018-03-20,306.0,1526036.26000001,1881.0,24.0,93.0,0.48263689545751637,2.4,20.0,1.0,12.0,3.0
2018-03-21,280.0,1471414.7,1592.5,24.0,90.0,0.4826369643214286,2.4,21.0,2.0,12.0,3.0
2018-03-22,267.0,1547909.87000001,1697.32,24.0,90.0,0.4826368539700374,2.4,22.0,3.0,12.0,3.0
2018-03-23,328.0,2096854.81000001,2075.04,24.0,88.0,0.4826369512804878,2.400000000030488,23.0,4.0,12.0,3.0
2018-03-24,395.0,2457515.29000001,2402.17000001,24.0,89.0,0.4826367848607595,2.4,24.0,5.0,12.0,3.0
2018-03-25,100.0,502948.3,594.78,23.0,89.0,0.48263680020000005,2.4,25.0,6.0,12.0,3.0
2018-03-26,263.0,1422155.86000001,1626.35,23.0,88.0,0.4826369962357414,2.400000000038023,26.0,0.0,13.0,3.0
2018-03-27,297.0,1587372.93,1816.34,22.0,85.0,0.4826370707070707,2.4,27.0,1.0,13.0,3.0
2018-03-28,327.0,1759809.82000001,1911.73000001,22.0,85.0,0.46663688076452603,2.4,28.0,2.0,13.0,3.0
2018-03-29,264.0,1867361.08000001,1789.19000001,22.0,87.0,0.4666368560984848,2.400000000037879,29.0,3.0,13.0,3.0
2018-03-30,284.0,2613720.69,2055.93,23.0,87.0,0.43163697190140843,2.4000000000352113,30.0,4.0,13.0,3.0
2018-03-31,460.0,3546116.57,2936.24,24.0,91.0,0.43163680436956525,2.4,31.0,5.0,13.0,3.0
2018-04-01,53.0,537728.69,338.29000001,23.0,89.0,0.4316373586792453,2.400000000188679,1.0,6.0,13.0,4.0
2018-04-03,297.0,1724434.96,2157.54,23.0,90.0,0.4316370707407407,2.4,3.0,1.0,14.0,4.0
2018-04-04,364.0,1908096.07000001,2279.96000001,22.0,92.0,0.4316368406868132,2.4000000000274726,4.0,2.0,14.0,4.0
2018-04-05,325.0,1831571.08000001,2150.44000001,21.0,92.0,0.43163698464615385,2.4,5.0,3.0,14.0,4.0
2018-04-06,507.0,2595764.38,2853.66,22.0,89.0,0.4316367061538462,2.4,6.0,4.0,14.0,4.0
2018-04-07,616.0,3032158.58000001,3564.47,23.0,86.0,0.43163668832792207,2.4000000000162336,7.0,5.0,14.0,4.0
2018-04-08,111.0,544625.5,653.07000001,23.0,87.0,0.4316367568468469,2.4,8.0,6.0,14.0,4.0
2018-04-09,383.0,1629603.62000001,2282.35,22.0,84.0,0.4316368668929504,2.4000000000261097,9.0,0.0,15.0,4.0
2018-04-10,407.0,1650548.2,2214.15000001,22.0,86.0,0.4316369533415233,2.4,10.0,1.0,15.0,4.0
2018-04-11,329.0,1648254.52000001,2033.13000001,24.0,86.0,0.4316368997568389,2.400000000030395,11.0,2.0,15.0,4.0
2018-04-12,300.0,1638170.60000001,1917.47000001,23.0,82.0,0.4316370667333333,2.4,12.0,3.0,15.0,4.0
2018-04-13,308.0,2000457.52000001,2218.89,24.0,88.0,0.4316368507142857,2.4000000000324677,13.0,4.0,15.0,4.0
2018-04-14,403.0,2542936.82,2758.37,22.0,87.0,0.43163682382133994,2.400000000024814,14.0,5.0,15.0,4.0
2018-04-15,89.0,491512.27000001,527.23000001,21.0,85.0,0.4316366293258427,2.4,15.0,6.0,15.0,4.0
2018-04-16,263.0,1473816.62000001,1623.23000001,22.0,85.0,0.3109766539923954,2.27680608365019,16.0,0.0,16.0,4.0
2018-04-17,313.0,1507841.53000001,1729.44000001,24.0,82.0,0.29332712463258787,2.258785942492013,17.0,1.0,16.0,4.0
2018-04-18,288.0,1465019.03000001,1686.41000001,22.0,88.0,0.3017260417013889,2.267361111111111,18.0,2.0,16.0,4.0
2018-04-19,250.0,1421940.79000001,1397.39000001,23.0,91.0,0.31488820008000007,2.28080000004,19.0,3.0,16.0,4.0
2018-04-20,291.0,1960943.32000001,1757.48000001,23.0,90.0,0.29431443302405497,2.259793814467354,20.0,4.0,16.0,4.0
2018-04-21,370.0,2367603.56000001,2393.89,22.0,90.0,0.28128056756756753,2.2464864865135135,21.0,5.0,16.0,4.0
2018-04-22,63.0,452984.94000001,472.79000001,22.0,89.0,0.3228111111111111,2.2888888888888888,22.0,6.0,16.0,4.0
2018-04-23,340.0,1391049.07000001,1965.79,22.0,92.0,0.30027741176470585,2.2658823529411762,23.0,0.0,17.0,4.0
2018-04-24,203.0,1018650.68000001,1161.24000001,22.0,92.0,0.3225966009852217,2.288669950788177,24.0,1.0,17.0,4.0
2018-04-25,299.0,1530635.89,1717.42000001,22.0,85.0,0.29405769237458196,2.2595317726086956,25.0,2.0,17.0,4.0
2018-04-26,342.0,1547779.58000001,1787.51,22.0,83.0,0.2993274269590643,2.2649122807309943,26.0,3.0,17.0,4.0
2018-04-27,345.0,2101216.15,2117.27,23.0,81.0,0.29139342034782606,2.256811594231884,27.0,4.0,17.0,4.0
2018-04-28,450.0,2763486.5,2927.40000001,22.0,82.0,0.2901631111333333,2.2555555555555555,28.0,5.0,17.0,4.0
2018-04-29,92.0,554373.58,604.12000001,21.0,81.0,0.28259271750000003,2.247826087065217,29.0,6.0,17.0,4.0
2018-04-30,419.0,2288489.09,2379.01000001,23.0,82.0,0.4307017661097852,2.399045346085919,30.0,0.0,18.0,4.0
2018-05-02,412.0,1941142.69,2506.42000001,21.0,88.0,0.4311613835436893,2.399514563131068,2.0,2.0,18.0,5.0
2018-05-03,385.0,1791599.78000001,2352.15000001,20.0,88.0,0.4316369091168831,2.4,3.0,3.0,18.0,5.0
2018-05-04,350.0,2235357.76,2218.94000001,20.0,88.0,0.4316369143142857,2.4,4.0,4.0,18.0,5.0
2018-05-05,597.0,3018635.81000001,3444.74,22.0,87.0,0.4316367337018425,2.4,5.0,5.0,18.0,5.0
2018-05-06,107.0,576812.42000001,574.75,21.0,87.0,0.4316370094392523,2.400000000093458,6.0,6.0,18.0,5.0
2018-05-07,490.0,2385242.60000001,2482.52,21.0,85.0,0.43163677553061225,2.4,7.0,0.0,19.0,5.0
2018-05-08,210.0,1356066.29000001,1353.15000001,21.0,89.0,0.4316368571904761,2.4,8.0,1.0,19.0,5.0
2018-05-09,471.0,2126442.22000001,2518.41,20.0,90.0,0.4316369639278131,2.4000000000212314,9.0,2.0,19.0,5.0
2018-05-10,249.0,1323391.55000001,1377.47000001,22.0,90.0,0.4304420883935743,2.395180722891566,10.0,3.0,19.0,5.0
2018-05-11,429.0,2322861.21,2456.28000001,21.0,89.0,0.4316369464102564,2.4,11.0,4.0,19.0,5.0
2018-05-12,457.0,2340197.18000001,2664.09000001,23.0,86.0,0.4316368927789934,2.4,12.0,5.0,19.0,5.0
2018-05-13,64.0,435900.65000001,448.92000001,23.0,79.0,0.43163656265624994,2.4,13.0,6.0,19.0,5.0
2018-05-14,372.0,1626136.91,2084.64,22.0,86.0,0.4316368548655914,2.4,14.0,0.0,20.0,5.0
2018-05-15,367.0,1672335.53000001,2080.6,22.0,88.0,0.43281307901907357,2.4049046321798366,15.0,1.0,20.0,5.0
2018-05-16,341.0,1601522.01000001,1984.1,22.0,87.0,0.43163683287390026,2.4,16.0,2.0,20.0,5.0
2018-05-17,295.0,1470421.83000001,1753.18000001,22.0,88.0,0.43163711867796606,2.4,17.0,3.0,20.0,5.0
2018-05-18,277.0,2073931.03000001,1792.47000001,20.0,88.0,0.4316370036823105,2.4,18.0,4.0,20.0,5.0
2018-05-19,360.0,2503931.51,2424.23000001,19.0,89.0,0.43109283333333337,2.3994444444444443,19.0,5.0,20.0,5.0
2018-05-20,65.0,540308.06000001,535.19000001,20.0,85.0,0.43163630784615387,2.4,20.0,6.0,20.0,5.0
2018-05-21,235.0,1248404.29000001,1397.73000001,19.0,89.0,0.431636851106383,2.4,21.0,0.0,21.0,5.0
2018-05-22,316.0,1493896.94,1835.96000001,20.0,86.0,0.4316369620886075,2.4,22.0,1.0,21.0,5.0
2018-05-23,266.0,1502656.23,1621.22000001,20.0,88.0,0.43163691733082704,2.4,23.0,2.0,21.0,5.0
2018-05-24,250.0,1556536.24,1527.12,21.0,85.0,0.43163696,2.4,24.0,3.0,21.0,5.0
2018-05-25,323.0,2257639.86,2135.68,20.0,89.0,0.4316368730959752,2.40000000003096,25.0,4.0,21.0,5.0
2018-05-26,419.0,3413776.48,2592.62,21.0,88.0,0.43163696902147974,2.4000000000238666,26.0,5.0,21.0,5.0
2018-05-27,80.0,654622.2,449.09,20.0,89.0,0.43163700025,2.4,27.0,6.0,21.0,5.0
2018-05-28,194.0,1341141.07000001,1289.55,21.0,85.0,0.4316370103608247,2.4000000000515462,28.0,0.0,22.0,5.0
2018-05-29,282.0,1526358.16,1650.85,22.0,79.0,0.4316368794680851,2.4,29.0,1.0,22.0,5.0
2018-05-30,280.0,1683255.37000001,1700.82,20.0,84.0,0.4316369642857143,2.4,30.0,2.0,22.0,5.0
2018-05-31,249.0,1645040.57000001,1662.32,19.0,80.0,0.43163690767068275,2.4000000000401607,31.0,3.0,22.0,5.0
2018-06-01,292.0,2099411.11,2139.51000001,19.0,78.0,0.4316369178767123,2.4,1.0,4.0,22.0,6.0
2018-06-02,420.0,2717252.42,2522.96000001,19.0,89.0,0.4316368571428571,2.4,2.0,5.0,22.0,6.0
2018-06-03,75.0,504905.88000001,488.46,20.0,89.0,0.4316368,2.4,3.0,6.0,22.0,6.0
2018-06-04,237.0,1522658.68,1565.64000001,20.0,90.0,0.43163687767932485,2.4,4.0,0.0,23.0,6.0
